GO:0009679,5.67904e+07
GO:0005356,5.67904e+07
GO:0015517,5.67904e+07
GO:0060854,5.67711e+07
GO:0035227,5.67398e+07
GO:0035229,5.67398e+07
GO:0035226,5.67398e+07
GO:0033184,5.66717e+07
GO:0061090,5.65983e+07
GO:0071765,5.65641e+07
GO:0097055,5.64972e+07
GO:0071254,5.59747e+07
GO:0014804,5.5904e+07
GO:0004668,5.58777e+07
GO:0070183,5.57938e+07
GO:0061938,5.57576e+07
GO:0062167,5.56949e+07
GO:0005602,5.56949e+07
GO:0035853,5.56724e+07
GO:0070611,5.56721e+07
GO:0070612,5.56721e+07
GO:0030883,5.56349e+07
GO:0030884,5.56349e+07
GO:0048006,5.56349e+07
GO:0030882,5.56349e+07
GO:0018916,5.55481e+07
GO:0140797,5.548e+07
GO:0140796,5.548e+07
GO:0140795,5.548e+07
GO:0070123,5.54181e+07
GO:0004766,5.53832e+07
GO:1904328,5.52957e+07
GO:1904782,5.5244e+07
GO:0072356,5.52017e+07
GO:0102116,5.51982e+07
GO:0103002,5.51982e+07
GO:0098595,5.51308e+07
GO:0047220,5.50767e+07
GO:0047276,5.50728e+07
GO:1905045,5.50706e+07
GO:0021813,5.50372e+07
GO:0018549,5.5008e+07
GO:0120202,5.49826e+07
GO:0140347,5.49826e+07
GO:0008613,5.49457e+07
GO:0019150,5.47546e+07
GO:0140314,5.46463e+07
GO:0140487,5.46463e+07
GO:1901986,5.46253e+07
GO:1904009,5.46253e+07
GO:1904010,5.46253e+07
GO:1903710,5.46068e+07
GO:0018217,5.46068e+07
GO:1990938,5.46068e+07
GO:0045887,5.45657e+07
GO:1903661,5.44615e+07
GO:0050632,5.43808e+07
GO:0033814,5.43808e+07
GO:1901373,5.43808e+07
GO:0021528,5.42609e+07
GO:0030379,5.4045e+07
GO:0036105,5.40204e+07
GO:0016117,5.3994e+07
GO:0052885,5.3994e+07
GO:0004744,5.3994e+07
GO:0016123,5.3994e+07
GO:1901827,5.3994e+07
GO:0016109,5.3994e+07
GO:0052884,5.3994e+07
GO:0070762,5.38218e+07
GO:1902228,5.37769e+07
GO:0060611,5.37769e+07
GO:0042371,5.37083e+07
GO:0009234,5.37083e+07
GO:0032194,5.37083e+07
GO:0004671,5.37051e+07
GO:0046499,5.37051e+07
GO:0140681,5.35755e+07
GO:0038021,5.35575e+07
GO:0050337,5.35413e+07
GO:0019771,5.34188e+07
GO:0004394,5.32996e+07
GO:0052381,5.32941e+07
GO:1990811,5.32791e+07
GO:1902440,5.32791e+07
GO:0043143,5.31865e+07
GO:0008626,5.29867e+07
GO:1902073,5.29495e+07
GO:1902071,5.29495e+07
GO:0051008,5.29356e+07
GO:0036116,5.2897e+07
GO:0016657,5.28697e+07
GO:0047941,5.28697e+07
GO:0047939,5.28697e+07
GO:0042840,5.28697e+07
GO:0042839,5.28697e+07
GO:1990002,5.28697e+07
GO:0044795,5.28383e+07
GO:0072750,5.27684e+07
GO:1901707,5.27684e+07
GO:1901344,5.27684e+07
GO:0035248,5.27515e+07
GO:0042281,5.27419e+07
GO:0021501,5.27108e+07
GO:0021547,5.27108e+07
GO:0052722,5.26363e+07
GO:0099577,5.2553e+07
GO:0140244,5.2553e+07
GO:0102294,5.25441e+07
GO:0070856,5.24956e+07
GO:0000246,5.24832e+07
GO:0050614,5.24832e+07
GO:1903384,5.24568e+07
GO:0036482,5.24568e+07
GO:1903383,5.24568e+07
GO:1990960,5.22839e+07
GO:0038164,5.22839e+07
GO:0002336,5.22384e+07
GO:2000509,5.22384e+07
GO:0046705,5.20818e+07
GO:0046704,5.20818e+07
GO:0010465,5.20792e+07
GO:0008995,5.20715e+07
GO:1904716,5.20539e+07
GO:0003963,5.18447e+07
GO:0106028,5.1815e+07
GO:1903569,5.17573e+07
GO:1990789,5.17499e+07
GO:1903697,5.17499e+07
GO:1904442,5.17499e+07
GO:1904441,5.17499e+07
GO:1990539,5.14938e+07
GO:0021771,5.14907e+07
GO:1990005,5.14348e+07
GO:0008792,5.14348e+07
GO:0012502,5.13335e+07
GO:0004631,5.13018e+07
GO:1903168,5.11251e+07
GO:0046295,5.11251e+07
GO:0036478,5.11251e+07
GO:0036524,5.11251e+07
GO:0036471,5.11251e+07
GO:1903176,5.11251e+07
GO:1903167,5.11251e+07
GO:0036531,5.11251e+07
GO:1903073,5.11251e+07
GO:0036530,5.11251e+07
GO:0036470,5.11251e+07
GO:1903072,5.11251e+07
GO:0097238,5.11251e+07
GO:1903198,5.11251e+07
GO:1903197,5.11251e+07
GO:1990422,5.11251e+07
GO:1903195,5.11251e+07
GO:0140041,5.11251e+07
GO:2000277,5.11251e+07
GO:0106046,5.11251e+07
GO:0106045,5.11251e+07
GO:1903190,5.11251e+07
GO:1903189,5.11251e+07
GO:0106044,5.11251e+07
GO:2000284,5.11251e+07
GO:0036526,5.11251e+07
GO:0036529,5.11251e+07
GO:0036528,5.11251e+07
GO:0050787,5.11251e+07
GO:0036527,5.11251e+07
GO:1903178,5.11251e+07
GO:1903184,5.11251e+07
GO:1903185,5.11251e+07
GO:1903200,5.11251e+07
GO:0030034,5.10668e+07
GO:0086040,5.08479e+07
GO:1990114,5.08166e+07
GO:0001174,5.08166e+07
GO:0001173,5.08166e+07
GO:0036250,5.06797e+07
GO:0044721,5.06797e+07
GO:0061956,5.0544e+07
GO:1903768,5.04666e+07
GO:0033041,5.04666e+07
GO:1903767,5.04666e+07
GO:0001582,5.04666e+07
GO:0030691,5.03327e+07
GO:0030690,5.03327e+07
GO:2000730,5.02534e+07
GO:0043979,5.02534e+07
GO:0071258,5.02263e+07
GO:1904303,5.02263e+07
GO:1904301,5.02263e+07
GO:1904316,5.02263e+07
GO:1904317,5.02263e+07
GO:0005166,5.01977e+07
GO:0071041,5.00628e+07
GO:0071040,5.00628e+07
GO:0042868,5.00628e+07
GO:0010652,4.99075e+07
GO:0098906,4.99075e+07
GO:1990029,4.99075e+07
GO:0086055,4.99075e+07
GO:0086079,4.99075e+07
GO:0086078,4.99075e+07
GO:0010645,4.99075e+07
GO:0086044,4.99075e+07
GO:0086076,4.99075e+07
GO:0098606,4.98287e+07
GO:0044540,4.98287e+07
GO:0004123,4.98287e+07
GO:0047982,4.98287e+07
GO:0080146,4.98287e+07
GO:0018272,4.98287e+07
GO:0044524,4.98287e+07
GO:1903778,4.98092e+07
GO:0016596,4.97906e+07
GO:1902010,4.96839e+07
GO:0004135,4.96737e+07
GO:0004133,4.96737e+07
GO:0102500,4.96737e+07
GO:0004134,4.96737e+07
GO:0043033,4.96737e+07
GO:0070119,4.96298e+07
GO:0015728,4.96278e+07
GO:0051780,4.96278e+07
GO:0015130,4.96278e+07
GO:0003978,4.95934e+07
GO:0003974,4.95934e+07
GO:0004616,4.91381e+07
GO:0034959,4.89969e+07
GO:0010816,4.89969e+07
GO:0005597,4.88871e+07
GO:0071217,4.88021e+07
GO:0035644,4.8537e+07
GO:0060857,4.84269e+07
GO:1904331,4.7396e+07
GO:1904333,4.7396e+07
GO:0070285,4.66693e+07
GO:1903954,4.6355e+07
GO:1903952,4.6355e+07
GO:0050187,4.5339e+07
GO:0031405,4.53358e+07
GO:0043754,4.53358e+07
GO:0006173,4.48948e+07
GO:0016160,4.30032e+07
GO:0004556,4.30032e+07
GO:1904381,4.20749e+07
GO:0048003,3.97451e+07
GO:0048007,3.97451e+07
GO:1905162,3.8244e+07
GO:0090716,3.81545e+07
GO:1905674,3.81545e+07
GO:1902511,3.72852e+07
GO:0014028,3.67605e+07
GO:0008404,3.67602e+07
GO:1903279,3.66415e+07
GO:1903503,3.65775e+07
GO:1990501,3.65775e+07
GO:0047623,3.63556e+07
GO:0003876,3.63556e+07
GO:0070538,3.60311e+07
GO:0010481,3.59713e+07
GO:0010482,3.59713e+07
GO:0021942,3.58105e+07
GO:0016813,3.55274e+07
GO:0035702,3.5324e+07
GO:0050786,3.53038e+07
GO:0008065,3.52115e+07
GO:1902958,3.49703e+07
GO:1903750,3.49703e+07
GO:1903751,3.49703e+07
GO:0071613,3.48036e+07
GO:0071661,3.48036e+07
GO:0071663,3.48036e+07
GO:0031501,3.47267e+07
GO:0062153,3.46307e+07
GO:1905036,3.44354e+07
GO:0010525,3.3648e+07
GO:0010526,3.3648e+07
GO:0051410,3.25817e+07
GO:0070458,3.25817e+07
GO:0006864,3.25691e+07
GO:1990519,3.25691e+07
GO:0031930,3.25691e+07
GO:0015218,3.25691e+07
GO:0031407,3.24528e+07
GO:0031408,3.24528e+07
GO:1900279,3.23997e+07
GO:0032397,3.23997e+07
GO:0005234,3.21072e+07
GO:2000225,3.20102e+07
GO:0030237,3.20102e+07
GO:2000640,3.13612e+07
GO:0051134,3.13612e+07
GO:0043377,3.13612e+07
GO:0035606,3.10653e+07
GO:0044316,3.08385e+07
GO:0005713,3.07726e+07
GO:0032197,3.07346e+07
GO:1990665,3.06602e+07
GO:0008147,3.0569e+07
GO:0035662,3.05439e+07
GO:0003868,3.03253e+07
GO:0002543,3.00799e+07
GO:2001106,2.99297e+07
GO:0140260,2.9804e+07
GO:0004958,2.97957e+07
GO:0051916,2.94601e+07
GO:0018262,2.94218e+07
GO:0042020,2.93363e+07
GO:1990667,2.93284e+07
GO:1990666,2.93284e+07
GO:0036195,2.93267e+07
GO:0036194,2.93267e+07
GO:0008295,2.92326e+07
GO:0003245,2.92143e+07
GO:0034680,2.92099e+07
GO:0004727,2.91749e+07
GO:0034039,2.91351e+07
GO:0000701,2.91351e+07
GO:0004040,2.9125e+07
GO:0017054,2.9116e+07
GO:0090265,2.90897e+07
GO:0035034,2.90793e+07
GO:0071001,2.90288e+07
GO:1903512,2.89668e+07
GO:0006172,2.8943e+07
GO:0009180,2.8943e+07
GO:0019153,2.89248e+07
GO:0097158,2.89197e+07
GO:0019483,2.89181e+07
GO:0006212,2.89181e+07
GO:0004345,2.88957e+07
GO:0017057,2.88957e+07
GO:0106255,2.88665e+07
GO:0008405,2.88665e+07
GO:0071614,2.88665e+07
GO:0050486,2.88665e+07
GO:1905704,2.88615e+07
GO:0032076,2.88498e+07
GO:0072387,2.8843e+07
GO:0042727,2.8843e+07
GO:0032119,2.87938e+07
GO:0033384,2.87437e+07
GO:0004161,2.87437e+07
GO:0004337,2.87437e+07
GO:0000009,2.87007e+07
GO:0052856,2.86381e+07
GO:0004531,2.8624e+07
GO:0038025,2.85443e+07
GO:0140039,2.85222e+07
GO:0004419,2.84953e+07
GO:0003422,2.84854e+07
GO:0051977,2.84713e+07
GO:0032461,2.84546e+07
GO:0045337,2.84341e+07
GO:1901953,2.84097e+07
GO:1901951,2.84097e+07
GO:1904811,2.84097e+07
GO:1904809,2.84097e+07
GO:0097069,2.8368e+07
GO:1904387,2.8368e+07
GO:0004357,2.8368e+07
GO:0017109,2.8368e+07
GO:0140682,2.83338e+07
GO:0061752,2.83338e+07
GO:1905169,2.83143e+07
GO:1905171,2.83143e+07
GO:1905161,2.83143e+07
GO:0060629,2.82973e+07
GO:0061386,2.82459e+07
GO:0010142,2.8171e+07
GO:1902767,2.8171e+07
GO:0004421,2.8171e+07
GO:0006032,2.80898e+07
GO:0006030,2.80898e+07
GO:0090486,2.80425e+07
GO:0035851,2.803e+07
GO:0043295,2.80077e+07
GO:1903625,2.79629e+07
GO:0071228,2.79313e+07
GO:0004830,2.78947e+07
GO:0006436,2.78947e+07
GO:0003883,2.78646e+07
GO:0044210,2.78646e+07
GO:1903850,2.78617e+07
GO:0034970,2.7834e+07
GO:0071723,2.78106e+07
GO:0097575,2.77887e+07
GO:1902766,2.77567e+07
GO:0060887,2.77052e+07
GO:1901898,2.76982e+07
GO:0006433,2.76622e+07
GO:0004827,2.76622e+07
GO:1990764,2.76459e+07
GO:0061851,2.76459e+07
GO:0046811,2.76006e+07
GO:2001311,2.75854e+07
GO:0048408,2.75279e+07
GO:0021812,2.75166e+07
GO:0021589,2.75166e+07
GO:0021577,2.75166e+07
GO:0006649,2.74893e+07
GO:0071642,2.74865e+07
GO:1904270,2.74542e+07
GO:0001855,2.74325e+07
GO:0000322,2.74003e+07
GO:0032427,2.74003e+07
GO:0004614,2.73982e+07
GO:0044609,2.7398e+07
GO:0030887,2.73952e+07
GO:1990953,2.73846e+07
GO:0014809,2.73783e+07
GO:0070435,2.73532e+07
GO:1905384,2.73396e+07
GO:1905386,2.73396e+07
GO:0022007,2.73396e+07
GO:0014022,2.73396e+07
GO:1901687,2.73357e+07
GO:1901685,2.73357e+07
GO:1904008,2.73107e+07
GO:0016243,2.73016e+07
GO:0015417,2.73016e+07
GO:0000296,2.73016e+07
GO:0015203,2.73016e+07
GO:2000435,2.72852e+07
GO:1904398,2.72809e+07
GO:0008118,2.72546e+07
GO:0090624,2.72487e+07
GO:2001065,2.72099e+07
GO:0006741,2.71956e+07
GO:0003951,2.71956e+07
GO:0005031,2.71711e+07
GO:0035622,2.71648e+07
GO:0035683,2.71595e+07
GO:1990030,2.71065e+07
GO:0032385,2.70733e+07
GO:0032382,2.70733e+07
GO:0047290,2.70713e+07
GO:0008745,2.7033e+07
GO:0075506,2.70286e+07
GO:0033328,2.70082e+07
GO:1905602,2.70047e+07
GO:0032574,2.70027e+07
GO:0016122,2.6995e+07
GO:0050251,2.6995e+07
GO:1901825,2.6995e+07
GO:1904542,2.69353e+07
GO:1904544,2.69353e+07
GO:1904881,2.69353e+07
GO:1990682,2.68865e+07
GO:0042488,2.68865e+07
GO:0004568,2.68703e+07
GO:0006481,2.68506e+07
GO:0003880,2.68506e+07
GO:0140585,2.6839e+07
GO:0140587,2.6839e+07
GO:0106260,2.6839e+07
GO:0003923,2.67359e+07
GO:0047804,2.67135e+07
GO:0047315,2.67135e+07
GO:0009051,2.67109e+07
GO:0001803,2.67075e+07
GO:0001802,2.67075e+07
GO:0001805,2.67075e+07
GO:0061073,2.66851e+07
GO:0071469,2.66694e+07
GO:0071988,2.66376e+07
GO:1900535,2.64467e+07
GO:1900533,2.64467e+07
GO:1990910,2.64366e+07
GO:1905184,2.6434e+07
GO:1901336,2.64329e+07
GO:0019853,2.64329e+07
GO:0047956,2.64329e+07
GO:1990042,2.64329e+07
GO:0005171,2.6425e+07
GO:1903135,2.64094e+07
GO:0102338,2.64015e+07
GO:0102337,2.64015e+07
GO:0021633,2.63897e+07
GO:0030626,2.63881e+07
GO:0001888,2.63738e+07
GO:0004583,2.6369e+07
GO:2000744,2.63537e+07
GO:2000742,2.63537e+07
GO:2000349,2.62919e+07
GO:0004769,2.62702e+07
GO:0002930,2.62494e+07
GO:2001111,2.62494e+07
GO:2001109,2.62494e+07
GO:0097166,2.62494e+07
GO:0021691,2.62422e+07
GO:0090560,2.62157e+07
GO:0047322,2.61946e+07
GO:0050405,2.61946e+07
GO:0034345,2.617e+07
GO:0030221,2.61487e+07
GO:1905221,2.61401e+07
GO:1905219,2.61401e+07
GO:0036431,2.60391e+07
GO:0033862,2.60391e+07
GO:0036430,2.60391e+07
GO:2000777,2.60251e+07
GO:1904257,2.60149e+07
GO:0160004,2.60062e+07
GO:0000448,2.59988e+07
GO:1904808,2.5987e+07
GO:1904806,2.5987e+07
GO:1902261,2.59832e+07
GO:1903538,2.59824e+07
GO:0021631,2.59721e+07
GO:1903378,2.5928e+07
GO:1903567,2.58768e+07
GO:1990792,2.58731e+07
GO:1990790,2.58731e+07
GO:0031627,2.57831e+07
GO:1902269,2.57155e+07
GO:0042978,2.57155e+07
GO:0098629,2.57155e+07
GO:0005362,2.57054e+07
GO:0072590,2.56919e+07
GO:1903527,2.56907e+07
GO:1904093,2.56649e+07
GO:0097214,2.56649e+07
GO:1902068,2.55996e+07
GO:1905258,2.55608e+07
GO:0070994,2.55608e+07
GO:0016532,2.55608e+07
GO:1903181,2.55608e+07
GO:0051595,2.55608e+07
GO:2000157,2.55608e+07
GO:0036525,2.55608e+07
GO:0045764,2.55608e+07
GO:1903094,2.55608e+07
GO:1905259,2.55608e+07
GO:0051664,2.54846e+07
GO:1900750,2.54618e+07
GO:0086092,2.54222e+07
GO:1903281,2.54222e+07
GO:0004743,2.54131e+07
GO:0016499,2.53992e+07
GO:0090191,2.53799e+07
GO:0016561,2.53382e+07
GO:0016403,2.52971e+07
GO:0021816,2.52916e+07
GO:0032679,2.52702e+07
GO:0032639,2.52702e+07
GO:0032759,2.52702e+07
GO:0008260,2.51462e+07
GO:0002325,2.51387e+07
GO:0032826,2.51387e+07
GO:0043007,2.5125e+07
GO:1903463,2.5125e+07
GO:1904298,2.51115e+07
GO:1902941,2.51115e+07
GO:1904300,2.51115e+07
GO:1902943,2.51115e+07
GO:0000294,2.51086e+07
GO:0030860,2.50734e+07
GO:0071036,2.50297e+07
GO:0071037,2.50297e+07
GO:0071039,2.50297e+07
GO:0086054,2.4952e+07
GO:0086020,2.4952e+07
GO:0086077,2.4952e+07
GO:0010643,2.4952e+07
GO:0003193,2.4952e+07
GO:0086053,2.4952e+07
GO:0086021,2.4952e+07
GO:0098905,2.4952e+07
GO:0002096,2.49451e+07
GO:0018352,2.49126e+07
GO:0030951,2.49065e+07
GO:0045547,2.48554e+07
GO:0002094,2.48554e+07
GO:1904423,2.48554e+07
GO:0032542,2.48402e+07
GO:0019981,2.48132e+07
GO:0002384,2.48132e+07
GO:0004915,2.48132e+07
GO:0002373,2.47686e+07
GO:0046899,2.47595e+07
GO:0035373,2.46945e+07
GO:0019520,2.45672e+07
GO:0046177,2.45672e+07
GO:0046176,2.45672e+07
GO:0019322,2.45672e+07
GO:0019521,2.45672e+07
GO:0016807,2.45564e+07
GO:0071529,2.44809e+07
GO:0070922,2.44108e+07
GO:0033082,2.44028e+07
GO:0019858,2.43994e+07
GO:0097272,2.4256e+07
GO:0009136,2.41129e+07
GO:1990683,2.4104e+07
GO:0016524,2.40242e+07
GO:0018685,2.4002e+07
GO:0005391,2.38667e+07
GO:0008554,2.38667e+07
GO:1901377,2.37677e+07
GO:0046223,2.37677e+07
GO:0009407,2.37677e+07
GO:0043387,2.37677e+07
GO:1901248,2.37104e+07
GO:0015928,2.34308e+07
GO:0004560,2.34308e+07
GO:0004376,2.34303e+07
GO:1990569,2.33495e+07
GO:0005462,2.33495e+07
GO:1901207,2.31761e+07
GO:0070995,2.30843e+07
GO:1902047,2.29846e+07
GO:0036042,2.28424e+07
GO:1990711,2.27183e+07
GO:1902177,2.26799e+07
GO:0034516,2.2668e+07
GO:0052732,2.2668e+07
GO:0009446,2.25996e+07
GO:0044393,2.24833e+07
GO:0009183,2.24461e+07
GO:0035026,2.24149e+07
GO:0006369,2.22777e+07
GO:0038163,2.21618e+07
GO:0051490,2.21178e+07
GO:0140243,2.20605e+07
GO:0099547,2.20605e+07
GO:0014722,2.19045e+07
GO:0072345,2.18836e+07
GO:0009188,2.18395e+07
GO:0032264,2.18135e+07
GO:0032379,2.16604e+07
GO:0003095,2.16361e+07
GO:0016019,2.16281e+07
GO:0004427,2.16171e+07
GO:2000524,2.16012e+07
GO:0035783,2.16012e+07
GO:0070940,2.15526e+07
GO:0071986,2.13911e+07
GO:0031013,2.13519e+07
GO:0032346,2.13412e+07
GO:0072034,2.13412e+07
GO:0032349,2.13412e+07
GO:0061184,2.13412e+07
GO:0060748,2.13412e+07
GO:2000224,2.13412e+07
GO:0036021,2.13177e+07
GO:1902267,2.12971e+07
GO:0042979,2.12971e+07
GO:0070578,2.12284e+07
GO:0071821,2.11997e+07
GO:0008061,2.10649e+07
GO:0097444,2.09852e+07
GO:1903207,2.09828e+07
GO:1903208,2.09828e+07
GO:0036476,2.09828e+07
GO:1903377,2.09828e+07
GO:0036481,2.09828e+07
GO:0005035,2.09036e+07
GO:0008556,2.08842e+07
GO:0005030,2.08316e+07
GO:1905034,2.06623e+07
GO:0031424,2.06226e+07
GO:1905198,2.05867e+07
GO:0071076,2.05436e+07
GO:1905686,2.04413e+07
GO:1902636,2.03903e+07
GO:0033594,2.038e+07
GO:0050543,2.03626e+07
GO:0050544,2.03626e+07
GO:0010133,2.03472e+07
GO:0008177,2.03081e+07
GO:0051538,2.03081e+07
GO:0120206,2.02705e+07
GO:0021999,2.02644e+07
GO:0042134,2.02501e+07
GO:0031208,2.02255e+07
GO:0015846,2.01122e+07
GO:1905832,2.01098e+07
GO:0031054,2.01086e+07
GO:0002541,2.00544e+07
GO:0006435,2.00127e+07
GO:0004829,2.00127e+07
GO:0150064,2.00055e+07
GO:0000711,1.99928e+07
GO:0097043,1.99542e+07
GO:1990917,1.99374e+07
GO:0002475,1.98688e+07
GO:0042947,1.98632e+07
GO:0042946,1.98632e+07
GO:0043163,1.98231e+07
GO:0033265,1.97572e+07
GO:1904690,1.97112e+07
GO:0004679,1.96435e+07
GO:0070455,1.95887e+07
GO:0015375,1.95887e+07
GO:1901465,1.95887e+07
GO:0000430,1.95857e+07
GO:0000432,1.95857e+07
GO:1901491,1.95652e+07
GO:0048320,1.95652e+07
GO:0038155,1.9559e+07
GO:0042019,1.9559e+07
GO:0031946,1.95588e+07
GO:0032805,1.95532e+07
GO:1905596,1.95532e+07
GO:0031708,1.94394e+07
GO:0003099,1.94394e+07
GO:0009826,1.94394e+07
GO:0008534,1.94244e+07
GO:0005119,1.94193e+07
GO:0008158,1.94193e+07
GO:0097108,1.94193e+07
GO:0090264,1.93942e+07
GO:0002436,1.93942e+07
GO:0051920,1.93909e+07
GO:0005463,1.9378e+07
GO:0005461,1.9378e+07
GO:0015787,1.9378e+07
GO:0015789,1.9378e+07
GO:0042335,1.93251e+07
GO:0150007,1.9311e+07
GO:0060400,1.93092e+07
GO:0043293,1.93088e+07
GO:0000309,1.92843e+07
GO:0006145,1.9279e+07
GO:0019859,1.9279e+07
GO:0019482,1.9279e+07
GO:0019860,1.9279e+07
GO:0006210,1.9279e+07
GO:0006208,1.9279e+07
GO:0019856,1.92763e+07
GO:0005003,1.92522e+07
GO:1904891,1.92411e+07
GO:0098958,1.92334e+07
GO:0140468,1.92249e+07
GO:0004307,1.91941e+07
GO:0004142,1.91941e+07
GO:0033383,1.91634e+07
GO:0098704,1.91567e+07
GO:0140271,1.91567e+07
GO:1903298,1.91284e+07
GO:1903297,1.91284e+07
GO:0000818,1.91248e+07
GO:0070494,1.91144e+07
GO:0070495,1.91144e+07
GO:0003973,1.90956e+07
GO:0019677,1.90513e+07
GO:0006742,1.90513e+07
GO:0045196,1.9025e+07
GO:0045200,1.9025e+07
GO:0045105,1.90167e+07
GO:1901143,1.90006e+07
GO:0015949,1.89824e+07
GO:0032459,1.89709e+07
GO:0004096,1.8964e+07
GO:1902822,1.89567e+07
GO:1903335,1.89567e+07
GO:0045338,1.8956e+07
GO:1990239,1.89311e+07
GO:1903416,1.89311e+07
GO:0034190,1.88915e+07
GO:0033185,1.88851e+07
GO:1990927,1.88765e+07
GO:0046951,1.88706e+07
GO:0010501,1.88691e+07
GO:0051598,1.88649e+07
GO:1901162,1.8829e+07
GO:0004031,1.88103e+07
GO:0034014,1.87805e+07
GO:0070543,1.87805e+07
GO:0034696,1.87805e+07
GO:1905600,1.87597e+07
GO:0019166,1.87517e+07
GO:0016018,1.87486e+07
GO:1904778,1.87428e+07
GO:0004461,1.87388e+07
GO:1901072,1.87238e+07
GO:0042610,1.87142e+07
GO:0051572,1.87071e+07
GO:0061198,1.86869e+07
GO:0061436,1.86794e+07
GO:0033186,1.8677e+07
GO:0071209,1.8657e+07
GO:0001665,1.86169e+07
GO:0005005,1.85927e+07
GO:0097268,1.85767e+07
GO:0005594,1.85754e+07
GO:0019919,1.85565e+07
GO:0051791,1.85445e+07
GO:0031291,1.85259e+07
GO:0008458,1.85226e+07
GO:0016414,1.85226e+07
GO:0051586,1.85102e+07
GO:0051944,1.85102e+07
GO:0055059,1.84935e+07
GO:0016513,1.84822e+07
GO:0034673,1.84717e+07
GO:0007181,1.84717e+07
GO:2000974,1.84499e+07
GO:2000978,1.84499e+07
GO:0060838,1.84309e+07
GO:0050689,1.84095e+07
GO:0043585,1.84007e+07
GO:0008073,1.83763e+07
GO:1902268,1.83763e+07
GO:1905044,1.83558e+07
GO:1900148,1.83558e+07
GO:0014011,1.83558e+07
GO:1900038,1.83523e+07
GO:0097477,1.83445e+07
GO:0047223,1.83437e+07
GO:0034633,1.83264e+07
GO:0034632,1.83264e+07
GO:0005225,1.8321e+07
GO:0086101,1.82672e+07
GO:0035965,1.82664e+07
GO:0018879,1.82655e+07
GO:0014731,1.82637e+07
GO:0051935,1.82286e+07
GO:0140566,1.82206e+07
GO:0031283,1.82075e+07
GO:0030891,1.81939e+07
GO:0090571,1.81677e+07
GO:0046950,1.81491e+07
GO:0050633,1.81258e+07
GO:0004017,1.80849e+07
GO:0060235,1.80463e+07
GO:0000270,1.80197e+07
GO:0009253,1.80197e+07
GO:1900130,1.80055e+07
